id,state,district,crop,success_rate
1440,Rajasthan,RAJSAMAND,Wheat,0.833153389193394
1441,Rajasthan,RAJSAMAND,Millet,1
1442,Rajasthan,SAWAI MADHOPUR,Millet,0.997835460308968
1443,Rajasthan,SAWAI MADHOPUR,Groundnut,0.924995746175894
1444,Rajasthan,SAWAI MADHOPUR,Jowar,0.811037223729473
1445,Rajasthan,SAWAI MADHOPUR,Soyabean,0.991053749840284
1446,Rajasthan,SAWAI MADHOPUR,Sugarcane,0.528568381184261
1447,Rajasthan,SAWAI MADHOPUR,Barley,0.976538058422288
1448,Rajasthan,SAWAI MADHOPUR,Wheat,0.844885587787717
1449,Rajasthan,SAWAI MADHOPUR,Rice,0.818551826343458
1450,Rajasthan,SIKAR,Millet,1
1451,Rajasthan,SIKAR,Groundnut,0.922486537331496
1452,Rajasthan,SIKAR,Barley,0.995196408553075
1453,Rajasthan,SIKAR,Wheat,0.831503434286727
1454,Rajasthan,SIROHI,Millet,1
1455,Rajasthan,SIROHI,Groundnut,0.910877480078688
1456,Rajasthan,SIROHI,Jowar,0.791997272735782
1457,Rajasthan,SIROHI,Barley,0.9949535583156
1458,Rajasthan,SIROHI,Wheat,0.838822555670355
1459,Rajasthan,TONK,Millet,1
1460,Rajasthan,TONK,Groundnut,0.901937117631982
1461,Rajasthan,TONK,Jowar,0.797922915082115
1462,Rajasthan,TONK,Sugarcane,1
1463,Rajasthan,TONK,Barley,0.972398815676994
1464,Rajasthan,TONK,Wheat,0.84605377361948
1465,Rajasthan,UDAIPUR,Groundnut,0.912041104677792
1466,Rajasthan,UDAIPUR,Jowar,0.812545311682396
1467,Rajasthan,UDAIPUR,Rice,0.791579873377371
1468,Rajasthan,UDAIPUR,Soyabean,0.991875857267594
1469,Rajasthan,UDAIPUR,Sugarcane,1
1470,Rajasthan,UDAIPUR,Barley,0.986943868510995
1471,Rajasthan,UDAIPUR,Wheat,0.84605377361948
1472,Tamil Nadu,ARIYALUR,Rice,0.820656578096359
1473,Tamil Nadu,ARIYALUR,Millet,0.766787113612216
1474,Tamil Nadu,ARIYALUR,Groundnut,0.926708322827325
1475,Tamil Nadu,ARIYALUR,Jowar,0.801756692249651
1476,Tamil Nadu,ARIYALUR,Sugarcane,0.976994156873117
1477,Tamil Nadu,COIMBATORE,Millet,0.989795173419683
1478,Tamil Nadu,COIMBATORE,Groundnut,0.91309395468251
1479,Tamil Nadu,COIMBATORE,Jowar,0.783391484351667
1480,Tamil Nadu,COIMBATORE,Tea,0.99910469655775
1481,Tamil Nadu,COIMBATORE,Rice,0.820656578096359
1482,Tamil Nadu,COIMBATORE,Sugarcane,1
1483,Tamil Nadu,CUDDALORE,Millet,1
1484,Tamil Nadu,CUDDALORE,Groundnut,0.926708322827325
1485,Tamil Nadu,CUDDALORE,Jowar,0.813219766040616
1486,Tamil Nadu,CUDDALORE,Tea,0.979316730247313
1487,Tamil Nadu,CUDDALORE,Rice,0.81848403570341
1488,Tamil Nadu,CUDDALORE,Sugarcane,0.950682102049337
1489,Tamil Nadu,DHARMAPURI,Millet,1
1490,Tamil Nadu,DHARMAPURI,Groundnut,0.916088035170134
1491,Tamil Nadu,DHARMAPURI,Jowar,0.809115306351693
1492,Tamil Nadu,DHARMAPURI,Tea,0.996984808089266
1493,Tamil Nadu,DHARMAPURI,Rice,0.820656578096359
1494,Tamil Nadu,DHARMAPURI,Sugarcane,1
1495,Tamil Nadu,DINDIGUL,Millet,0.996681530627288
1496,Tamil Nadu,DINDIGUL,Groundnut,0.926708322827325
1497,Tamil Nadu,DINDIGUL,Jowar,0.813219766040616
1498,Tamil Nadu,DINDIGUL,Tea,0.99910469655775
1499,Tamil Nadu,DINDIGUL,Rice,0.820656578096359
1500,Tamil Nadu,DINDIGUL,Sugarcane,1
1501,Tamil Nadu,ERODE,Millet,1
1502,Tamil Nadu,ERODE,Groundnut,0.926708322827325
1503,Tamil Nadu,ERODE,Jowar,0.813219766040616
1504,Tamil Nadu,ERODE,Tea,0.997468809713178
1505,Tamil Nadu,ERODE,Rice,0.820656578096359
1506,Tamil Nadu,ERODE,Sugarcane,1
1507,Tamil Nadu,KANCHIPURAM,Groundnut,0.926708322827325
1508,Tamil Nadu,KANCHIPURAM,Tea,0.979383831955582
1509,Tamil Nadu,KANCHIPURAM,Rice,0.820656578096359
1510,Tamil Nadu,KANCHIPURAM,Sugarcane,1
1511,Tamil Nadu,KANNIYAKUMARI,Rice,0.820656578096359
1512,Tamil Nadu,KARUR,Millet,0.997307335913699
1513,Tamil Nadu,KARUR,Groundnut,0.914574358069338
1514,Tamil Nadu,KARUR,Jowar,0.813219766040616
1515,Tamil Nadu,KARUR,Rice,0.820656578096359
1516,Tamil Nadu,KARUR,Sugarcane,1
1517,Tamil Nadu,KRISHNAGIRI,Groundnut,0.926708322827325
1518,Tamil Nadu,KRISHNAGIRI,Jowar,0.792940344853269
1519,Tamil Nadu,KRISHNAGIRI,Tea,0.99910469655775
1520,Tamil Nadu,KRISHNAGIRI,Rice,0.812750404705171
1521,Tamil Nadu,KRISHNAGIRI,Sugarcane,0.986991211325218
1522,Tamil Nadu,KRISHNAGIRI,Millet,0.984710905632893
1523,Tamil Nadu,MADURAI,Millet,0.985374534517679
1524,Tamil Nadu,MADURAI,Groundnut,0.920265788455714
1525,Tamil Nadu,MADURAI,Jowar,0.777367423797301
1526,Tamil Nadu,MADURAI,Tea,0.947337555753193
1527,Tamil Nadu,MADURAI,Rice,0.820656578096359
1528,Tamil Nadu,MADURAI,Sugarcane,1
1529,Tamil Nadu,NAGAPATTINAM,Groundnut,0.914486733287036
1530,Tamil Nadu,NAGAPATTINAM,Rice,0.805430482746445
1531,Tamil Nadu,NAGAPATTINAM,Sugarcane,1
1532,Tamil Nadu,NAMAKKAL,Millet,1
1533,Tamil Nadu,NAMAKKAL,Groundnut,0.926708322827325
1534,Tamil Nadu,NAMAKKAL,Jowar,0.813219766040616
1535,Tamil Nadu,NAMAKKAL,Tea,0.99910469655775
1536,Tamil Nadu,NAMAKKAL,Rice,0.820656578096359
1537,Tamil Nadu,NAMAKKAL,Sugarcane,1
1538,Tamil Nadu,PERAMBALUR,Millet,0.998859398183339
1539,Tamil Nadu,PERAMBALUR,Groundnut,0.926708322827325
1540,Tamil Nadu,PERAMBALUR,Jowar,0.811266078089167
1541,Tamil Nadu,PERAMBALUR,Rice,0.805953992193279
1542,Tamil Nadu,PERAMBALUR,Sugarcane,1
1543,Tamil Nadu,PERAMBALUR,Tea,0.99910469655775
1544,Tamil Nadu,PUDUKKOTTAI,Groundnut,0.917819420675084
1545,Tamil Nadu,PUDUKKOTTAI,Jowar,0.813219766040616
1546,Tamil Nadu,PUDUKKOTTAI,Tea,0.99910469655775
1547,Tamil Nadu,PUDUKKOTTAI,Rice,0.820656578096359
1548,Tamil Nadu,PUDUKKOTTAI,Sugarcane,0.952805730476948
1549,Tamil Nadu,PUDUKKOTTAI,Millet,1
1550,Tamil Nadu,RAMANATHAPURAM,Millet,0.989946932350554
1551,Tamil Nadu,RAMANATHAPURAM,Groundnut,0.926708322827325
1552,Tamil Nadu,RAMANATHAPURAM,Jowar,0.813219766040616
1553,Tamil Nadu,RAMANATHAPURAM,Tea,0.99910469655775
1554,Tamil Nadu,RAMANATHAPURAM,Rice,0.820656578096359
1555,Tamil Nadu,RAMANATHAPURAM,Sugarcane,1
1556,Tamil Nadu,SALEM,Millet,1
1557,Tamil Nadu,SALEM,Groundnut,0.926708322827325
1558,Tamil Nadu,SALEM,Jowar,0.813219766040616
1559,Tamil Nadu,SALEM,Tea,0.990280472809609
1560,Tamil Nadu,SALEM,Rice,0.820656578096359
1561,Tamil Nadu,SALEM,Sugarcane,1
1562,Tamil Nadu,SIVAGANGA,Groundnut,0.925268103988606
1563,Tamil Nadu,SIVAGANGA,Jowar,0.813219766040616
1564,Tamil Nadu,SIVAGANGA,Tea,0.973021412903304
1565,Tamil Nadu,SIVAGANGA,Rice,0.820656578096359
1566,Tamil Nadu,SIVAGANGA,Sugarcane,1
1567,Tamil Nadu,SIVAGANGA,Millet,1
1568,Tamil Nadu,THANJAVUR,Groundnut,0.915719171238244
1569,Tamil Nadu,THANJAVUR,Rice,0.815148276829689
1570,Tamil Nadu,THANJAVUR,Sugarcane,1
1571,Tamil Nadu,THE NILGIRIS,Rice,0.819237403315
1572,Tamil Nadu,THENI,Millet,0.99641370122975
1573,Tamil Nadu,THENI,Groundnut,0.922545592429665
1574,Tamil Nadu,THENI,Jowar,0.782536454857229
1575,Tamil Nadu,THENI,Rice,0.820656578096359
1576,Tamil Nadu,THENI,Sugarcane,1
1577,Tamil Nadu,THENI,Tea,0.993484495497036
1578,Tamil Nadu,THIRUVALLUR,Millet,0.997586638511244
1579,Tamil Nadu,THIRUVALLUR,Groundnut,0.923569686107612
1580,Tamil Nadu,THIRUVALLUR,Tea,0.99910469655775
1581,Tamil Nadu,THIRUVALLUR,Rice,0.820656578096359
1582,Tamil Nadu,THIRUVALLUR,Sugarcane,1
1583,Tamil Nadu,THIRUVARUR,Groundnut,0.918209528641937
1584,Tamil Nadu,THIRUVARUR,Rice,0.797096129923062
1585,Tamil Nadu,THIRUVARUR,Sugarcane,1
1586,Tamil Nadu,TIRUCHIRAPPALLI,Millet,1
1587,Tamil Nadu,TIRUCHIRAPPALLI,Groundnut,0.914942312513439
1588,Tamil Nadu,TIRUCHIRAPPALLI,Jowar,0.795592520295789
1589,Tamil Nadu,TIRUCHIRAPPALLI,Rice,0.820656578096359
1590,Tamil Nadu,TIRUCHIRAPPALLI,Sugarcane,0.740405797681847
1591,Tamil Nadu,TIRUCHIRAPPALLI,Tea,0.99910469655775
1592,Tamil Nadu,TIRUNELVELI,Millet,1
1593,Tamil Nadu,TIRUNELVELI,Groundnut,0.912031633826168
1594,Tamil Nadu,TIRUNELVELI,Jowar,0.800183522458759
1595,Tamil Nadu,TIRUNELVELI,Tea,0.981149295715355
1596,Tamil Nadu,TIRUNELVELI,Rice,0.820656578096359
1597,Tamil Nadu,TIRUNELVELI,Sugarcane,1
1598,Tamil Nadu,TIRUPPUR,Rice,0.820656578096359
1599,Tamil Nadu,TIRUPPUR,Groundnut,0.926708322827325
1600,Tamil Nadu,TIRUPPUR,Jowar,0.787063632863295
1601,Tamil Nadu,TIRUPPUR,Sugarcane,1
1602,Tamil Nadu,TIRUVANNAMALAI,Millet,0.977679352161571
1603,Tamil Nadu,TIRUVANNAMALAI,Groundnut,0.926708322827325
1604,Tamil Nadu,TIRUVANNAMALAI,Jowar,0.807408163921313
1605,Tamil Nadu,TIRUVANNAMALAI,Tea,0.998902072783633
1606,Tamil Nadu,TIRUVANNAMALAI,Rice,0.820656578096359
1607,Tamil Nadu,TIRUVANNAMALAI,Sugarcane,1
1608,Tamil Nadu,TUTICORIN,Millet,0.981427158722021
1609,Tamil Nadu,TUTICORIN,Groundnut,0.910832760579675
1610,Tamil Nadu,TUTICORIN,Jowar,0.813219766040616
1611,Tamil Nadu,TUTICORIN,Tea,0.99910469655775
1612,Tamil Nadu,TUTICORIN,Rice,0.820656578096359
1613,Tamil Nadu,TUTICORIN,Sugarcane,1
1614,Tamil Nadu,VELLORE,Millet,0.999384074113825
1615,Tamil Nadu,VELLORE,Groundnut,0.917877559421656
1616,Tamil Nadu,VELLORE,Jowar,0.813219766040616
1617,Tamil Nadu,VELLORE,Tea,0.998485981591747
1618,Tamil Nadu,VELLORE,Rice,0.820656578096359
1619,Tamil Nadu,VELLORE,Sugarcane,1
1620,Tamil Nadu,VILLUPURAM,Millet,0.990182259576777
1621,Tamil Nadu,VILLUPURAM,Groundnut,0.916211434826895
1622,Tamil Nadu,VILLUPURAM,Jowar,0.813219766040616
1623,Tamil Nadu,VILLUPURAM,Tea,0.99910469655775
1624,Tamil Nadu,VILLUPURAM,Rice,0.820656578096359
1625,Tamil Nadu,VILLUPURAM,Sugarcane,1
1626,Tamil Nadu,VIRUDHUNAGAR,Millet,0.984317232645244
1627,Tamil Nadu,VIRUDHUNAGAR,Groundnut,0.910676577731934
1628,Tamil Nadu,VIRUDHUNAGAR,Jowar,0.813219766040616
1629,Tamil Nadu,VIRUDHUNAGAR,Tea,0.99910469655775
1630,Tamil Nadu,VIRUDHUNAGAR,Rice,0.815928023496854
1631,Tamil Nadu,VIRUDHUNAGAR,Sugarcane,0.996858639721922
1632,Uttar Pradesh,AGRA,Millet,1
1633,Uttar Pradesh,AGRA,Jowar,0.810401131002838
1634,Uttar Pradesh,AGRA,Rice,0.813249142469228
1635,Uttar Pradesh,AGRA,Barley,0.996322217266694
1636,Uttar Pradesh,AGRA,Wheat,0.842932083750254
1637,Uttar Pradesh,AGRA,Sugarcane,1
1638,Uttar Pradesh,ALIGARH,Millet,1
1639,Uttar Pradesh,ALIGARH,Rice,0.818473172890577
1640,Uttar Pradesh,ALIGARH,Barley,0.992929880231673
1641,Uttar Pradesh,ALIGARH,Wheat,0.844674937412578
1642,Uttar Pradesh,ALIGARH,Sugarcane,1
1643,Uttar Pradesh,ALLAHABAD,Millet,0.998156755475149
1644,Uttar Pradesh,ALLAHABAD,Jowar,0.813219766040616
1645,Uttar Pradesh,ALLAHABAD,Rice,0.817967639344277
1646,Uttar Pradesh,ALLAHABAD,Barley,0.996322217266694
1647,Uttar Pradesh,ALLAHABAD,Wheat,0.84605377361948
1648,Uttar Pradesh,ALLAHABAD,Sugarcane,1
1649,Uttar Pradesh,AMBEDKAR NAGAR,Jowar,0.813219766040616
1650,Uttar Pradesh,AMBEDKAR NAGAR,Rice,0.818070174763114
1651,Uttar Pradesh,AMBEDKAR NAGAR,Barley,0.996322217266694
1652,Uttar Pradesh,AMBEDKAR NAGAR,Wheat,0.843065899729242
1653,Uttar Pradesh,AMBEDKAR NAGAR,Sugarcane,1
1654,Uttar Pradesh,AMETHI,Millet,0.943551518534434
1655,Uttar Pradesh,AMETHI,Jowar,0.811556125194338
1656,Uttar Pradesh,AMETHI,Rice,0.811863723029399
1657,Uttar Pradesh,AMETHI,Barley,0.996322217266694
1658,Uttar Pradesh,AMETHI,Wheat,0.806499719138548
1659,Uttar Pradesh,AMETHI,Sugarcane,0.99999316916319
1660,Uttar Pradesh,AMROHA,Millet,1
1661,Uttar Pradesh,AMROHA,Rice,0.819496600368671
1662,Uttar Pradesh,AMROHA,Wheat,0.845196405901235
1663,Uttar Pradesh,AMROHA,Sugarcane,1
1664,Uttar Pradesh,AURAIYA,Millet,0.999645495921002
1665,Uttar Pradesh,AURAIYA,Groundnut,0.910020798891085
1666,Uttar Pradesh,AURAIYA,Jowar,0.804319610791025
1667,Uttar Pradesh,AURAIYA,Rice,0.817734610932723
1668,Uttar Pradesh,AURAIYA,Barley,0.992301441001586
1669,Uttar Pradesh,AURAIYA,Wheat,0.841779306275277
1670,Uttar Pradesh,AURAIYA,Sugarcane,0.999826856529687
1671,Uttar Pradesh,AZAMGARH,Millet,1
1672,Uttar Pradesh,AZAMGARH,Rice,0.819272237984101
1673,Uttar Pradesh,AZAMGARH,Barley,0.993238516617245
1674,Uttar Pradesh,AZAMGARH,Wheat,0.842008116520856
1675,Uttar Pradesh,AZAMGARH,Sugarcane,0.999243668999979
1676,Uttar Pradesh,BAGHPAT,Millet,0.956114418011222
1677,Uttar Pradesh,BAGHPAT,Rice,0.815964831156768
1678,Uttar Pradesh,BAGHPAT,Barley,0.996322217266694
1679,Uttar Pradesh,BAGHPAT,Wheat,0.84605377361948
1680,Uttar Pradesh,BAGHPAT,Sugarcane,0.999198889403724
1681,Uttar Pradesh,BAHRAICH,Millet,1
1682,Uttar Pradesh,BAHRAICH,Groundnut,0.926708322827325
1683,Uttar Pradesh,BAHRAICH,Jowar,0.813219766040616
1684,Uttar Pradesh,BAHRAICH,Rice,0.820656578096359
1685,Uttar Pradesh,BAHRAICH,Barley,0.996322217266694
1686,Uttar Pradesh,BAHRAICH,Wheat,0.840200195206626
1687,Uttar Pradesh,BAHRAICH,Sugarcane,0.997073679648418
1688,Uttar Pradesh,BALLIA,Millet,1
1689,Uttar Pradesh,BALLIA,Jowar,0.813219766040616
1690,Uttar Pradesh,BALLIA,Rice,0.820656578096359
1691,Uttar Pradesh,BALLIA,Barley,0.984221647549123
1692,Uttar Pradesh,BALLIA,Wheat,0.84605377361948
1693,Uttar Pradesh,BALLIA,Sugarcane,1
1694,Uttar Pradesh,BALLIA,Groundnut,0.926708322827325
1695,Uttar Pradesh,BALRAMPUR,Rice,0.820656578096359
1696,Uttar Pradesh,BALRAMPUR,Barley,0.992413564277583
1697,Uttar Pradesh,BALRAMPUR,Wheat,0.844557890568567
1698,Uttar Pradesh,BALRAMPUR,Sugarcane,0.999527544437278
1699,Uttar Pradesh,BANDA,Millet,0.997787432267947
1700,Uttar Pradesh,BANDA,Groundnut,0.926708322827325
1701,Uttar Pradesh,BANDA,Jowar,0.813219766040616
1702,Uttar Pradesh,BANDA,Rice,0.820656578096359
1703,Uttar Pradesh,BANDA,Soyabean,0.93595023432389
1704,Uttar Pradesh,BANDA,Barley,0.996322217266694
1705,Uttar Pradesh,BANDA,Wheat,0.835988900644636
1706,Uttar Pradesh,BANDA,Sugarcane,0.999181485356983
1707,Uttar Pradesh,BARABANKI,Millet,0.990650312990655
1708,Uttar Pradesh,BARABANKI,Groundnut,0.926708322827325
1709,Uttar Pradesh,BARABANKI,Jowar,0.813219766040616
1710,Uttar Pradesh,BARABANKI,Rice,0.820656578096359
1711,Uttar Pradesh,BARABANKI,Barley,0.984098545659192
1712,Uttar Pradesh,BARABANKI,Wheat,0.84605377361948
1713,Uttar Pradesh,BARABANKI,Sugarcane,0.99929677622855
1714,Uttar Pradesh,BAREILLY,Millet,1
1715,Uttar Pradesh,BAREILLY,Groundnut,0.926708322827325
1716,Uttar Pradesh,BAREILLY,Jowar,0.813219766040616
1717,Uttar Pradesh,BAREILLY,Rice,0.818552795688174
1718,Uttar Pradesh,BAREILLY,Barley,0.996322217266694
1719,Uttar Pradesh,BAREILLY,Wheat,0.845712177219332
1720,Uttar Pradesh,BAREILLY,Sugarcane,1
1721,Uttar Pradesh,BASTI,Rice,0.797600924331195
1722,Uttar Pradesh,BASTI,Wheat,0.832940371812633
1723,Uttar Pradesh,BASTI,Sugarcane,1
1724,Uttar Pradesh,BIJNOR,Groundnut,0.926708322827325
1725,Uttar Pradesh,BIJNOR,Rice,0.820656578096359
1726,Uttar Pradesh,BIJNOR,Wheat,0.845525695930397
1727,Uttar Pradesh,BIJNOR,Sugarcane,1
1728,Uttar Pradesh,BUDAUN,Millet,1
1729,Uttar Pradesh,BUDAUN,Groundnut,0.919208382587742
1730,Uttar Pradesh,BUDAUN,Jowar,0.811740374315492
1731,Uttar Pradesh,BUDAUN,Rice,0.819617656599701
1732,Uttar Pradesh,BUDAUN,Barley,0.956981389027541
1733,Uttar Pradesh,BUDAUN,Wheat,0.84605377361948
1734,Uttar Pradesh,BUDAUN,Sugarcane,0.99268585451485
1735,Uttar Pradesh,BULANDSHAHR,Millet,1
1736,Uttar Pradesh,BULANDSHAHR,Jowar,0.658133280204497
1737,Uttar Pradesh,BULANDSHAHR,Rice,0.820656578096359
1738,Uttar Pradesh,BULANDSHAHR,Barley,0.996322217266694
1739,Uttar Pradesh,BULANDSHAHR,Wheat,0.84605377361948
1740,Uttar Pradesh,BULANDSHAHR,Sugarcane,0.999221783847542
1741,Uttar Pradesh,CHANDAULI,Millet,1
1742,Uttar Pradesh,CHANDAULI,Jowar,0.813219766040616
1743,Uttar Pradesh,CHANDAULI,Rice,0.819575805947026
1744,Uttar Pradesh,CHANDAULI,Barley,0.996322217266694
1745,Uttar Pradesh,CHANDAULI,Wheat,0.84036935325491
1746,Uttar Pradesh,CHANDAULI,Sugarcane,1
1747,Uttar Pradesh,CHITRAKOOT,Millet,1
1748,Uttar Pradesh,CHITRAKOOT,Jowar,0.808841876782777
1749,Uttar Pradesh,CHITRAKOOT,Rice,0.819788036778186
1750,Uttar Pradesh,CHITRAKOOT,Barley,0.996322217266694
1751,Uttar Pradesh,CHITRAKOOT,Wheat,0.839228507761107
1752,Uttar Pradesh,CHITRAKOOT,Sugarcane,1
1753,Uttar Pradesh,DEORIA,Millet,1
1754,Uttar Pradesh,DEORIA,Groundnut,0.918691690342928
1755,Uttar Pradesh,DEORIA,Rice,0.820656578096359
1756,Uttar Pradesh,DEORIA,Barley,0.996322217266694
1757,Uttar Pradesh,DEORIA,Wheat,0.84605377361948
1758,Uttar Pradesh,DEORIA,Sugarcane,1
1759,Uttar Pradesh,ETAH,Millet,0.983744955683108
1760,Uttar Pradesh,ETAH,Groundnut,0.926708322827325
1761,Uttar Pradesh,ETAH,Jowar,0.813219766040616
1762,Uttar Pradesh,ETAH,Rice,0.815142401966039
1763,Uttar Pradesh,ETAH,Barley,0.992937075382837
1764,Uttar Pradesh,ETAH,Wheat,0.844426123265924
1765,Uttar Pradesh,ETAH,Sugarcane,0.993660236035585
1766,Uttar Pradesh,ETAWAH,Millet,1
1767,Uttar Pradesh,ETAWAH,Jowar,0.813219766040616
1768,Uttar Pradesh,ETAWAH,Rice,0.820656578096359
1769,Uttar Pradesh,ETAWAH,Barley,0.992054570076164
1770,Uttar Pradesh,ETAWAH,Wheat,0.841210120865042
1771,Uttar Pradesh,ETAWAH,Sugarcane,0.999907315574176
1772,Uttar Pradesh,FAIZABAD,Jowar,0.813219766040616
1773,Uttar Pradesh,FAIZABAD,Rice,0.814196842576873
1774,Uttar Pradesh,FAIZABAD,Barley,0.996322217266694
1775,Uttar Pradesh,FAIZABAD,Wheat,0.841156714380507
1776,Uttar Pradesh,FAIZABAD,Sugarcane,1
1777,Uttar Pradesh,FARRUKHABAD,Millet,1
1778,Uttar Pradesh,FARRUKHABAD,Groundnut,0.926708322827325
1779,Uttar Pradesh,FARRUKHABAD,Jowar,0.813219766040616
1780,Uttar Pradesh,FARRUKHABAD,Rice,0.820656578096359
1781,Uttar Pradesh,FARRUKHABAD,Barley,0.993243585081273
1782,Uttar Pradesh,FARRUKHABAD,Wheat,0.84605377361948
1783,Uttar Pradesh,FARRUKHABAD,Sugarcane,1
1784,Uttar Pradesh,FATEHPUR,Millet,1
1785,Uttar Pradesh,FATEHPUR,Groundnut,0.926708322827325
1786,Uttar Pradesh,FATEHPUR,Jowar,0.806388480382565
1787,Uttar Pradesh,FATEHPUR,Rice,0.820656578096359
1788,Uttar Pradesh,FATEHPUR,Barley,0.996322217266694
1789,Uttar Pradesh,FATEHPUR,Wheat,0.843484426411562
1790,Uttar Pradesh,FATEHPUR,Sugarcane,1
1791,Uttar Pradesh,FIROZABAD,Millet,1
1792,Uttar Pradesh,FIROZABAD,Jowar,0.7884825428209
1793,Uttar Pradesh,FIROZABAD,Rice,0.819371489355568
1794,Uttar Pradesh,FIROZABAD,Barley,0.995107114280269
1795,Uttar Pradesh,FIROZABAD,Wheat,0.844052292850731
1796,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Millet,1
1797,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Jowar,0.813219766040616
1798,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Rice,0.820656578096359
1799,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Barley,0.996322217266694
1800,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Wheat,0.84605377361948
1801,Uttar Pradesh,GAUTAM BUDDHA NAGAR,Sugarcane,0.998614083498367
1802,Uttar Pradesh,GHAZIABAD,Millet,1
1803,Uttar Pradesh,GHAZIABAD,Jowar,0.813219766040616
1804,Uttar Pradesh,GHAZIABAD,Rice,0.818919311494347
1805,Uttar Pradesh,GHAZIABAD,Barley,0.996322217266694
1806,Uttar Pradesh,GHAZIABAD,Wheat,0.843033488579058
1807,Uttar Pradesh,GHAZIABAD,Sugarcane,0.997068340533596
1808,Uttar Pradesh,GHAZIPUR,Millet,0.982601319304838
1809,Uttar Pradesh,GHAZIPUR,Jowar,0.813219766040616
1810,Uttar Pradesh,GHAZIPUR,Rice,0.818308710998879
1811,Uttar Pradesh,GHAZIPUR,Barley,0.994853248107524
1812,Uttar Pradesh,GHAZIPUR,Wheat,0.844116048815372
1813,Uttar Pradesh,GHAZIPUR,Sugarcane,0.997603378074522
1814,Uttar Pradesh,GONDA,Groundnut,0.876665992864642
1815,Uttar Pradesh,GONDA,Jowar,0.813219766040616
1816,Uttar Pradesh,GONDA,Rice,0.820656578096359
1817,Uttar Pradesh,GONDA,Wheat,0.84328715856713
1818,Uttar Pradesh,GONDA,Sugarcane,0.996005991854441
1819,Uttar Pradesh,GONDA,Barley,0.996322217266694
1820,Uttar Pradesh,GORAKHPUR,Millet,1
1821,Uttar Pradesh,GORAKHPUR,Groundnut,0.925938070127308
1822,Uttar Pradesh,GORAKHPUR,Rice,0.818392732781194
1823,Uttar Pradesh,GORAKHPUR,Sugarcane,0.998980930870657
1824,Uttar Pradesh,GORAKHPUR,Barley,0.996322217266694
1825,Uttar Pradesh,GORAKHPUR,Wheat,0.84605377361948
1826,Uttar Pradesh,HAMIRPUR,Millet,0.95281239869126
1827,Uttar Pradesh,HAMIRPUR,Groundnut,0.926708322827325
1828,Uttar Pradesh,HAMIRPUR,Jowar,0.813219766040616
1829,Uttar Pradesh,HAMIRPUR,Rice,0.795009134258129
1830,Uttar Pradesh,HAMIRPUR,Soyabean,0.977907840399725
1831,Uttar Pradesh,HAMIRPUR,Barley,0.969928442581439
1832,Uttar Pradesh,HAMIRPUR,Wheat,0.83119314473787
1833,Uttar Pradesh,HAMIRPUR,Sugarcane,1
1834,Uttar Pradesh,HAPUR,Rice,0.812387376544755
1835,Uttar Pradesh,HAPUR,Sugarcane,0.963317599892997
1836,Uttar Pradesh,HAPUR,Barley,0.966517840131815
1837,Uttar Pradesh,HAPUR,Wheat,0.84605377361948
1838,Uttar Pradesh,HARDOI,Millet,1
1839,Uttar Pradesh,HARDOI,Groundnut,0.926708322827325
1840,Uttar Pradesh,HARDOI,Jowar,0.813219766040616
1841,Uttar Pradesh,HARDOI,Rice,0.820656578096359
1842,Uttar Pradesh,HARDOI,Barley,0.992309585142884
1843,Uttar Pradesh,HARDOI,Wheat,0.840533042176178
1844,Uttar Pradesh,HARDOI,Sugarcane,1
1845,Uttar Pradesh,HATHRAS,Millet,1
1846,Uttar Pradesh,HATHRAS,Rice,0.812854940307008
1847,Uttar Pradesh,HATHRAS,Barley,0.994739727371578
1848,Uttar Pradesh,HATHRAS,Wheat,0.844989965001745
1849,Uttar Pradesh,HATHRAS,Sugarcane,1
1850,Uttar Pradesh,JALAUN,Millet,1
1851,Uttar Pradesh,JALAUN,Jowar,0.813219766040616
1852,Uttar Pradesh,JALAUN,Rice,0.820357569732042
1853,Uttar Pradesh,JALAUN,Soyabean,0.976078662986663
1854,Uttar Pradesh,JALAUN,Barley,0.996322217266694
1855,Uttar Pradesh,JALAUN,Wheat,0.84605377361948
1856,Uttar Pradesh,JALAUN,Sugarcane,1
1857,Uttar Pradesh,JAUNPUR,Millet,1
1858,Uttar Pradesh,JAUNPUR,Jowar,0.807333238782141
1859,Uttar Pradesh,JAUNPUR,Rice,0.820656578096359
1860,Uttar Pradesh,JAUNPUR,Barley,0.992775860169662
1861,Uttar Pradesh,JAUNPUR,Wheat,0.842438998090231
1862,Uttar Pradesh,JAUNPUR,Sugarcane,1
1863,Uttar Pradesh,JHANSI,Groundnut,0.926708322827325
1864,Uttar Pradesh,JHANSI,Jowar,0.813219766040616
1865,Uttar Pradesh,JHANSI,Rice,0.820656578096359
1866,Uttar Pradesh,JHANSI,Soyabean,0.988006048347866
1867,Uttar Pradesh,JHANSI,Barley,0.993775090475017
1868,Uttar Pradesh,JHANSI,Wheat,0.845723180263063
1869,Uttar Pradesh,JHANSI,Millet,0.97363103959168
